customer_id,first_name,last_name,iin,birth_date,gender,city,segment,manager_id,registered_at,updated_at
440,Юлиан,Агафонов,133735134779,1971-05-01,M,Semey,premium,39,2023-11-29 20:23:37,2024-04-28 20:23:37
441,Натан,Ширяев,838226127880,1988-09-20,M,Aktobe,premium,45,2025-09-12 11:59:26,2025-10-13 11:59:26
442,Алевтина,Горшкова,622908178927,1976-01-23,F,Oskemen,premium,26,2023-08-15 01:23:30,2023-10-30 01:23:30
443,Любосмысл,Королев,443307297503,2012-01-26,M,Almaty,wealth,46,2025-12-08 06:34:39,2026-02-23 06:34:39
444,Пелагея,Соболева,448281638178,1993-10-12,F,Pavlodar,premium,11,2024-02-29 18:23:52,2024-03-14 18:23:52
445,Мина,Лаврентьев,153417213351,1993-09-04,M,Astana,wealth,30,2024-12-31 08:48:57,2025-06-15 08:48:57
446,Иванна,Александрова,310465055277,1976-03-31,F,Pavlodar,mass,42,2025-03-24 03:18:32,2025-09-19 03:18:32
447,Ирина,Бобылева,378547387508,2008-05-09,F,Astana,wealth,49,2025-02-28 05:51:54,2025-04-22 05:51:54
448,Эдуард,Филатов,043056027012,2008-11-03,M,Shymkent,mass,43,2025-06-28 04:15:49,2025-06-28 04:15:49
449,Кирилл,Наумов,764565935208,1981-04-09,M,Almaty,mass,10,2025-02-26 22:26:03,2025-05-13 22:26:03
450,Автоном,Михеев,231602394024,1972-11-06,M,Semey,mass,5,2023-04-25 19:21:25,2023-10-03 19:21:25
451,Евдокия,Михайлова,756518373922,2007-09-06,F,Astana,premium,36,2024-03-22 01:18:48,2024-07-04 01:18:48
452,Иларион,Молчанов,971720929715,1987-07-03,M,Atyrau,wealth,32,2025-01-27 03:54:37,2025-02-20 03:54:37
453,Надежда,Емельянова,568193379558,2002-10-12,F,Atyrau,mass,17,2024-01-13 05:04:42,2024-01-15 05:04:42
454,Федор,Мишин,529637644434,1985-09-24,M,Aktobe,mass,34,2024-02-26 19:50:36,2024-08-27 19:50:36
455,Иларион,Пахомов,943007910754,1960-12-16,M,Pavlodar,premium,33,2025-02-21 03:05:55,2025-08-27 03:05:55
456,Савелий,Юдин,986469777727,2007-05-19,M,Atyrau,mass,39,2024-08-26 08:27:17,2024-12-18 08:27:17
457,Селиверст,Третьяков,131304193688,1970-07-29,M,Aktobe,mass,31,2024-02-09 07:02:46,2024-04-24 07:02:46
458,Акулина,Тарасова,523968046436,1989-06-22,F,Aktobe,mass,7,2025-05-26 23:12:20,2025-05-27 23:12:20
459,Кира,Полякова,314051141623,1986-11-06,F,Taraz,mass,12,2023-07-03 00:48:35,2023-11-17 00:48:35
460,Милица,Шубина,417087121430,2019-10-08,F,Karaganda,mass,43,2025-09-10 09:17:07,2025-11-17 09:17:07
461,Илья,Тимофеев,773785983110,1973-12-14,M,Taraz,premium,1,2024-10-25 08:24:29,2025-05-09 08:24:29
462,Фома,Фомин,450420467121,1983-08-23,M,Karaganda,premium,28,2025-11-07 02:06:39,2025-12-27 02:06:39
463,Олимпиада,Жданова,519562109946,1968-02-27,F,Almaty,mass,27,2024-01-07 20:15:14,2024-05-20 20:15:14
464,Светлана,Коновалова,345632234300,1964-09-04,F,Taraz,mass,19,2024-01-14 03:45:46,2024-05-13 03:45:46
465,Наталья,Кононова,193300583737,2007-06-12,F,Atyrau,mass,16,2023-06-14 04:53:33,2023-11-27 04:53:33
466,Таисия,Суханова,817159617905,1990-10-06,F,Aktobe,premium,31,2025-05-29 05:35:55,2025-12-09 05:35:55
467,Милован,Филатов,147878533614,2003-04-26,M,Pavlodar,premium,33,2024-07-02 00:50:58,2024-07-07 00:50:58
468,Радован,Дорофеев,290918455045,2010-06-18,M,Pavlodar,mass,39,2024-04-26 15:15:52,2024-07-04 15:15:52
469,Лев,Максимов,268747532751,1964-02-03,M,Semey,mass,19,2025-06-25 23:49:24,2025-07-05 23:49:24
470,Игнатий,Ковалев,276285036307,2009-04-11,M,Aktobe,premium,9,2023-05-11 15:00:52,2023-08-23 15:00:52
471,Евдокия,Веселова,037220689576,2018-08-28,F,Aktobe,wealth,41,2025-02-01 22:19:08,2025-07-13 22:19:08
472,Виссарион,Кононов,258712739011,1975-10-19,M,Karaganda,premium,32,2023-09-16 09:45:40,2024-03-20 09:45:40
473,Терентий,Селиверстов,113600299157,1961-01-21,M,Atyrau,mass,25,2024-03-07 14:58:41,2024-06-13 14:58:41
474,Доброслав,Григорьев,602016099173,1967-08-16,M,Karaganda,mass,31,2025-09-09 23:11:07,2026-03-22 23:11:07
475,Екатерина,Гришина,425250051840,1980-02-15,F,Almaty,mass,28,2023-09-17 18:40:39,2023-12-24 18:40:39
476,Святополк,Егоров,966794929203,1992-05-04,M,Astana,mass,39,2025-01-03 03:41:46,2025-02-10 03:41:46
477,Харитон,Мишин,148662824329,1966-11-07,M,Almaty,wealth,10,2024-10-18 07:38:22,2025-05-05 07:38:22
478,Станислав,Кириллов,774059209133,1998-01-09,M,Oskemen,premium,27,2025-02-06 19:35:32,2025-07-10 19:35:32
479,Ия,Комарова,355452075782,1967-10-30,F,Karaganda,mass,1,2025-08-11 03:01:45,2025-10-02 03:01:45
480,Евлампий,Анисимов,903888218992,1980-02-24,M,Almaty,premium,9,2024-12-24 06:29:52,2025-01-23 06:29:52
481,Зосима,Денисов,937608803005,1997-05-13,M,Shymkent,wealth,12,2024-12-09 00:58:16,2025-04-08 00:58:16
482,Денис,Антонов,474601066113,1998-01-02,M,Oskemen,premium,46,2023-11-25 07:15:41,2024-01-30 07:15:41
483,Агафья,Рогова,195912621758,2002-01-09,F,Oskemen,mass,42,2024-01-04 16:32:01,2024-06-16 16:32:01
484,Синклитикия,Гусева,861106802505,1987-09-25,F,Karaganda,premium,13,2023-09-05 11:49:57,2024-02-15 11:49:57
485,Кир,Соловьев,557039032317,1991-12-04,M,Shymkent,premium,44,2025-04-28 15:54:24,2025-05-22 15:54:24
486,Алла,Жданова,570748016069,1980-10-10,F,Karaganda,wealth,44,2024-11-08 00:27:54,2025-04-24 00:27:54
487,Кузьма,Игнатов,576937338487,1994-10-10,M,Karaganda,mass,40,2023-11-04 01:49:28,2024-04-07 01:49:28
488,Владлен,Кабанов,900738784412,1966-02-11,M,Aktobe,premium,24,2023-04-24 19:23:20,2023-07-23 19:23:20
489,Селиверст,Орлов,499749994324,2015-08-05,M,Shymkent,mass,24,2025-10-19 18:14:11,2026-02-27 18:14:11
490,Агафья,Дроздова,528666728082,1974-03-12,F,Atyrau,mass,5,2024-12-13 21:16:34,2025-02-08 21:16:34
491,Ия,Воронова,345811193440,1990-09-20,F,Atyrau,mass,14,2023-07-19 09:17:55,2024-01-14 09:17:55
492,Ольга,Быкова,591259708792,1978-12-22,F,Almaty,wealth,44,2025-09-04 15:30:58,2025-12-21 15:30:58
493,Лукия,Герасимова,120844281084,1986-08-20,F,Shymkent,mass,23,2025-04-16 03:48:55,2025-08-01 03:48:55
494,Алла,Максимова,163630750663,1988-05-24,F,Almaty,mass,30,2024-08-31 06:15:10,2024-10-07 06:15:10
495,Ольга,Андреева,945048149029,1997-09-11,F,Semey,wealth,11,2023-07-29 13:52:10,2023-12-29 13:52:10
496,Ангелина,Власова,950808586644,1991-08-07,F,Semey,mass,34,2025-05-23 12:46:48,2025-12-04 12:46:48
497,Пелагея,Богданова,351426667990,1967-11-11,F,Astana,mass,42,2025-09-05 18:30:33,2025-09-09 18:30:33
498,Ульяна,Евдокимова,656586827518,1971-03-01,F,Taraz,wealth,30,2025-09-15 08:12:12,2025-12-29 08:12:12
499,Алла,Алексеева,526399609007,2006-07-23,F,Atyrau,mass,22,2025-12-23 12:09:46,2026-02-04 12:09:46
500,Виктория,Корнилова,630949374312,1971-05-02,F,Semey,mass,41,2025-04-27 06:34:48,2025-09-21 06:34:48
501,Татьяна,Блохина,813000716595,1962-04-08,F,Shymkent,mass,41,2023-08-20 03:01:44,2024-01-28 03:01:44
502,Клавдия,Михайлова,218783200109,1969-04-11,F,Astana,mass,39,2025-06-22 16:18:03,2025-07-23 16:18:03
503,Ипат,Ковалев,108921744624,1988-02-18,M,Oskemen,wealth,11,2025-08-07 14:43:03,2025-09-22 14:43:03
504,Тамара,Фадеева,681339505216,2008-01-31,F,Almaty,premium,33,2025-12-20 18:17:24,2026-07-02 18:17:24
505,Панкратий,Кошелев,232792493527,2004-06-24,M,Pavlodar,premium,26,2025-05-23 12:52:03,2025-07-11 12:52:03
506,Фёкла,Вишнякова,823573794847,1988-08-05,F,Atyrau,mass,39,2025-07-06 17:16:06,2025-10-12 17:16:06
507,Юлия,Цветкова,884892468953,1970-04-14,F,Shymkent,wealth,21,2025-06-09 05:37:37,2025-09-26 05:37:37
508,Станимир,Щербаков,637130347853,2013-12-27,M,Karaganda,premium,14,2024-12-29 16:55:47,2025-01-24 16:55:47
509,Нонна,Бурова,808473318494,1971-02-18,F,Oskemen,mass,39,2023-12-28 04:03:09,2024-03-20 04:03:09
510,Нинель,Петухова,075041905530,2002-02-26,F,Astana,wealth,27,2025-05-02 05:58:42,2025-11-03 05:58:42
511,Феврония,Котова,453636489136,1962-08-17,F,Karaganda,mass,1,2025-03-24 13:11:38,2025-04-28 13:11:38
512,Лев,Ермаков,207885060800,1987-04-19,M,Astana,mass,22,2025-02-03 01:13:33,2025-07-29 01:13:33
513,Юлия,Семенова,141878944155,2019-04-29,F,Oskemen,mass,21,2025-03-29 01:49:01,2025-10-12 01:49:01
514,Эмилия,Кондратьева,205867209002,1994-07-18,F,Karaganda,mass,7,2025-05-13 21:43:11,2025-08-08 21:43:11
515,Валерьян,Блохин,539768119346,1978-03-19,M,Pavlodar,mass,5,2023-09-19 05:11:27,2023-11-29 05:11:27
516,Евфросиния,Исаева,514110424531,2009-05-15,F,Astana,mass,28,2025-07-15 02:40:05,2025-09-07 02:40:05
517,Еремей,Белоусов,343039111265,1969-10-17,M,Almaty,premium,16,2024-11-19 07:32:28,2024-12-17 07:32:28
518,Болеслав,Яковлев,525286432864,1975-05-06,M,Karaganda,mass,41,2025-09-04 22:02:58,2025-11-16 22:02:58
519,Жанна,Захарова,574392301810,2002-07-30,F,Pavlodar,mass,2,2023-12-10 23:53:49,2024-01-24 23:53:49
520,Таисия,Воробьева,703408400622,2005-02-20,F,Shymkent,wealth,10,2023-07-12 21:49:17,2024-01-26 21:49:17
521,Глеб,Смирнов,343562483356,2013-06-12,M,Oskemen,mass,18,2025-09-19 14:08:13,2026-03-13 14:08:13
522,Осип,Савельев,614279371969,2016-03-28,M,Semey,mass,34,2025-08-01 10:05:46,2025-09-14 10:05:46
523,Фёкла,Воронова,359215781757,1991-02-17,F,Aktobe,mass,1,2023-06-12 02:37:04,2023-10-17 02:37:04
524,Кузьма,Морозов,966327002503,1998-08-09,M,Taraz,premium,1,2024-09-09 02:50:27,2024-09-21 02:50:27
525,Елизавета,Дмитриева,759597174920,1991-10-25,F,Karaganda,wealth,44,2025-08-11 12:03:42,2026-01-21 12:03:42
526,Ия,Филатова,895148817241,1987-05-13,F,Astana,mass,37,2024-10-24 11:02:54,2025-04-02 11:02:54
527,Оксана,Богданова,841439744440,2010-02-21,F,Almaty,wealth,27,2024-06-20 18:35:10,2024-07-12 18:35:10
528,Игорь,Стрелков,536880816475,1964-11-15,M,Astana,mass,18,2024-04-10 14:09:45,2024-09-23 14:09:45
529,Капитон,Устинов,243076702174,1980-01-21,M,Shymkent,mass,41,2025-01-23 04:53:08,2025-04-12 04:53:08
530,Ярослав,Сафонов,201852105392,2003-05-25,M,Shymkent,wealth,16,2023-09-28 08:20:16,2024-02-14 08:20:16
531,Евпраксия,Родионова,864618617542,2019-11-20,F,Astana,premium,32,2023-09-11 04:16:32,2023-12-14 04:16:32
532,Валерия,Некрасова,144045036860,1991-10-28,F,Shymkent,mass,47,2024-11-25 11:15:09,2025-03-22 11:15:09
533,Елена,Юдина,853730637377,1984-12-20,F,Aktobe,mass,5,2025-12-21 18:37:28,2026-06-04 18:37:28
534,Виктория,Бурова,175626555800,1974-04-12,F,Karaganda,mass,43,2024-12-10 08:21:18,2025-01-06 08:21:18
535,Ираида,Шарапова,798728187406,1970-04-09,F,Almaty,wealth,48,2023-05-19 02:29:40,2023-06-06 02:29:40
536,Вероника,Богданова,893639512422,1974-07-17,F,Pavlodar,wealth,34,2023-11-10 12:21:20,2023-12-29 12:21:20
537,Аристарх,Сергеев,001075836975,1977-01-21,M,Karaganda,premium,31,2024-05-13 23:19:18,2024-09-18 23:19:18
538,Ксения,Кириллова,884685151405,1962-01-08,F,Karaganda,wealth,19,2024-12-30 04:02:25,2025-03-04 04:02:25
539,Татьяна,Русакова,890589530614,1983-08-07,F,Almaty,mass,22,2024-01-10 12:55:05,2024-04-26 12:55:05
540,Ия,Быкова,028379048568,1963-03-04,F,Taraz,mass,27,2025-06-08 13:03:12,2025-11-08 13:03:12
541,Владилен,Абрамов,200564389007,1977-08-07,M,Semey,premium,25,2023-07-06 06:29:52,2023-12-27 06:29:52
542,Лазарь,Филатов,764414893140,1980-10-25,M,Astana,premium,1,2024-06-13 08:56:36,2024-08-10 08:56:36
543,Милица,Фокина,907801103622,2014-05-18,F,Pavlodar,mass,43,2023-11-26 06:23:58,2023-12-27 06:23:58
544,Ким,Овчинников,473927972652,2008-07-28,M,Semey,mass,4,2025-10-13 15:25:47,2026-01-09 15:25:47
545,София,Горшкова,098535177024,2000-09-15,F,Astana,mass,32,2024-01-08 04:28:43,2024-01-16 04:28:43
546,Нинель,Федорова,802648302140,1987-05-18,F,Almaty,premium,49,2025-03-21 05:35:41,2025-06-18 05:35:41
547,Эммануил,Волков,382720768797,1969-10-18,M,Semey,mass,47,2023-06-13 04:11:03,2023-12-03 04:11:03
548,Нина,Зиновьева,555137910790,1982-06-03,F,Semey,mass,22,2023-08-04 06:30:33,2023-12-28 06:30:33
549,Лидия,Елисеева,226703688400,1963-04-27,F,Taraz,mass,41,2025-11-21 04:42:37,2026-04-12 04:42:37
550,Ипатий,Козлов,263017281616,1964-06-12,M,Karaganda,mass,42,2024-11-07 22:22:55,2024-11-16 22:22:55
551,Будимир,Данилов,507072268376,1991-05-17,M,Astana,mass,33,2024-01-30 07:04:32,2024-05-22 07:04:32
552,Фирс,Сафонов,338468137346,2002-03-24,M,Aktobe,premium,2,2024-07-25 21:44:47,2024-09-04 21:44:47
553,Акулина,Фадеева,906857553280,1973-06-18,F,Pavlodar,wealth,42,2025-11-15 14:00:51,2025-12-05 14:00:51
554,Карп,Игнатьев,967518766531,2011-08-10,M,Aktobe,mass,22,2023-04-24 16:23:28,2023-06-25 16:23:28
555,Алина,Фадеева,964940503427,1980-08-11,F,Atyrau,wealth,9,2025-05-08 09:39:13,2025-09-22 09:39:13
556,Демид,Воронов,667314514811,2000-09-25,M,Almaty,mass,8,2023-10-27 10:16:23,2024-02-11 10:16:23
557,Регина,Кулагина,418801055341,2009-12-18,F,Karaganda,premium,19,2023-11-08 06:14:01,2023-12-08 06:14:01
558,Нинель,Фомичева,690734448241,1976-06-16,F,Atyrau,wealth,33,2023-06-26 13:22:22,2023-07-17 13:22:22
559,Клавдий,Королев,363455902358,2012-01-07,M,Semey,wealth,28,2023-06-27 23:22:23,2023-09-08 23:22:23
560,Фаина,Кудряшова,909874283312,2003-08-29,F,Oskemen,mass,11,2024-12-02 13:11:49,2025-02-13 13:11:49
561,Пелагея,Лыткина,612870995708,1962-04-24,F,Taraz,mass,19,2024-04-19 20:00:46,2024-09-12 20:00:46
562,Анна,Воронова,821784428971,1991-09-25,F,Astana,premium,15,2023-12-12 09:26:52,2024-06-15 09:26:52
563,Милен,Исаков,265773949738,2019-04-24,M,Almaty,premium,41,2025-01-30 18:27:39,2025-02-01 18:27:39
564,Мариан,Марков,962187218987,1960-04-14,M,Pavlodar,mass,32,2025-08-12 05:35:05,2026-01-01 05:35:05
565,Василий,Гордеев,666235988864,2016-07-09,M,Pavlodar,premium,23,2024-01-03 18:57:34,2024-05-21 18:57:34
566,Галина,Суханова,987442419633,1971-06-28,F,Oskemen,wealth,32,2025-03-03 20:45:53,2025-08-03 20:45:53
567,Надежда,Шубина,228453648420,2003-07-23,F,Karaganda,mass,41,2024-01-27 16:58:42,2024-02-07 16:58:42
568,Полина,Дмитриева,857196159037,1989-11-25,F,Taraz,wealth,50,2024-09-28 10:45:24,2025-02-16 10:45:24
569,Олег,Авдеев,311582893279,1963-03-28,M,Almaty,wealth,34,2024-02-29 22:26:47,2024-03-26 22:26:47
570,Таисия,Петрова,206607834888,1966-11-12,F,Astana,premium,47,2023-10-12 08:57:50,2024-04-09 08:57:50
571,Оксана,Беляева,590538874734,1968-12-10,F,Aktobe,premium,37,2025-12-10 23:12:07,2026-04-09 23:12:07
572,Лариса,Максимова,954952043351,1980-02-07,F,Atyrau,mass,26,2025-03-07 10:54:46,2025-09-20 10:54:46
573,Любомир,Андреев,131605295048,2006-12-15,M,Atyrau,wealth,15,2024-09-29 12:29:24,2024-10-14 12:29:24
574,Милица,Князева,313540677536,1988-11-14,F,Oskemen,premium,31,2025-04-16 10:40:13,2025-08-25 10:40:13
575,Софон,Шарапов,010511818465,1972-07-19,M,Semey,mass,26,2023-06-01 20:32:16,2023-06-03 20:32:16
576,Агата,Прохорова,965636152675,1982-07-16,F,Oskemen,mass,14,2025-09-01 10:41:14,2025-11-24 10:41:14
577,Тит,Суворов,431490710406,2013-05-01,M,Shymkent,mass,23,2025-07-15 07:14:07,2025-12-24 07:14:07
578,Остромир,Зайцев,129473795625,1969-03-28,M,Karaganda,mass,12,2025-01-11 03:59:01,2025-03-19 03:59:01
579,Евгений,Михеев,737528864179,1968-03-11,M,Atyrau,mass,10,2025-08-23 07:22:19,2025-10-04 07:22:19
580,Майя,Ефремова,805463515334,1987-12-20,F,Semey,mass,34,2023-07-19 23:39:56,2023-08-08 23:39:56
581,Сигизмунд,Исаев,214462186188,1991-01-15,M,Pavlodar,mass,40,2023-04-27 18:19:07,2023-09-17 18:19:07
582,Пров,Мишин,704503032960,1984-08-31,M,Oskemen,mass,3,2024-12-04 12:48:01,2025-05-31 12:48:01
583,Алла,Ершова,889964487800,1973-09-28,F,Shymkent,wealth,9,2025-03-25 03:56:24,2025-04-15 03:56:24
584,Ираида,Хохлова,600591608837,2012-08-24,F,Taraz,premium,1,2023-08-29 20:56:32,2024-02-15 20:56:32
585,Василиса,Гущина,085704215178,1960-04-15,F,Aktobe,mass,36,2024-10-30 02:17:57,2025-01-27 02:17:57
586,Константин,Быков,654107159772,1993-08-07,M,Oskemen,mass,47,2025-01-15 09:23:07,2025-03-19 09:23:07
587,Пелагея,Ильина,877332254821,1986-06-17,F,Aktobe,premium,29,2023-08-26 02:18:03,2023-11-01 02:18:03
588,Алексей,Туров,364680835273,1985-11-24,M,Karaganda,mass,45,2024-08-16 12:22:37,2024-12-22 12:22:37
589,Элеонора,Лаврентьева,240161153350,1969-05-20,F,Taraz,wealth,1,2025-09-29 07:10:47,2025-11-08 07:10:47
590,Жанна,Рогова,913157465674,1981-11-07,F,Aktobe,premium,24,2024-08-31 13:38:19,2025-01-31 13:38:19
591,Галина,Никифорова,092991425511,1986-12-19,F,Atyrau,premium,34,2024-08-23 02:34:41,2024-10-12 02:34:41
592,Устин,Попов,993784101830,1981-03-10,M,Karaganda,mass,6,2025-08-19 02:38:10,2026-02-20 02:38:10
593,Устин,Исаков,701053243429,1994-10-09,M,Shymkent,mass,49,2025-07-26 02:24:06,2025-08-29 02:24:06
594,Анна,Цветкова,874304752673,1990-06-28,F,Semey,wealth,1,2023-10-31 13:02:42,2024-04-04 13:02:42
595,Валерия,Суворова,112436423809,1997-11-01,F,Shymkent,mass,26,2023-06-08 21:18:46,2023-11-29 21:18:46
596,Викторин,Юдин,764811560664,1964-11-21,M,Aktobe,mass,17,2024-09-10 21:37:17,2025-03-18 21:37:17
597,Герасим,Чернов,778911478009,2012-12-11,M,Aktobe,mass,33,2024-04-21 09:27:37,2024-09-25 09:27:37
598,Кира,Панфилова,084053467022,1997-06-01,F,Almaty,mass,21,2024-10-11 22:30:42,2024-12-26 22:30:42
599,Ким,Аксенов,072007642962,2006-12-20,M,Atyrau,mass,3,2024-04-29 20:37:14,2024-05-18 20:37:14
600,Ольга,Воронова,968390974092,2018-07-29,F,Astana,wealth,28,2024-12-14 22:50:22,2025-01-12 22:50:22
601,Илья,Панов,582734747726,2014-03-30,M,Pavlodar,mass,44,2024-05-25 15:40:21,2024-08-05 15:40:21
602,Таисия,Куликова,762476027267,2014-08-31,F,Oskemen,premium,27,2025-12-25 10:46:59,2026-06-05 10:46:59
603,Мария,Пономарева,533818451346,2011-04-03,F,Astana,premium,32,2024-06-24 11:29:01,2024-11-14 11:29:01
604,Фёкла,Панфилова,323606134909,2009-12-02,F,Oskemen,mass,25,2025-10-06 17:12:27,2026-02-20 17:12:27
605,Всемил,Князев,029511774474,2013-10-05,M,Aktobe,mass,50,2024-12-08 04:05:53,2025-03-10 04:05:53
606,Архип,Егоров,655247291840,1989-12-20,M,Oskemen,premium,12,2024-02-19 02:19:12,2024-08-11 02:19:12
607,Павел,Александров,946616957932,2011-01-28,M,Oskemen,premium,6,2024-12-03 05:18:34,2025-03-07 05:18:34
608,Сильвестр,Федотов,658813819932,1962-10-09,M,Karaganda,premium,30,2023-12-01 04:03:10,2024-03-27 04:03:10
609,Авдей,Бобров,795163914900,1996-06-15,M,Semey,mass,25,2024-01-30 04:31:45,2024-02-17 04:31:45
610,Клавдия,Дьячкова,576974808870,1995-11-01,F,Semey,premium,42,2023-04-25 15:03:15,2023-08-15 15:03:15
611,Феврония,Савина,875773612423,1966-08-24,F,Oskemen,premium,32,2023-10-16 20:53:51,2024-04-25 20:53:51
612,Селиван,Князев,634220150857,1987-07-06,M,Shymkent,premium,41,2023-11-16 15:38:42,2024-02-02 15:38:42
613,Виктория,Третьякова,181682285103,2005-08-17,F,Semey,mass,31,2023-12-31 09:16:42,2024-06-06 09:16:42
614,Тимофей,Трофимов,555396844360,1980-03-03,M,Aktobe,mass,15,2023-04-10 12:18:51,2023-05-18 12:18:51
615,Любовь,Миронова,634998875226,1995-10-01,F,Astana,mass,33,2024-04-16 00:09:53,2024-05-03 00:09:53
616,Таисия,Фадеева,507452719827,1975-12-02,F,Almaty,premium,18,2024-06-12 06:05:13,2024-10-31 06:05:13
617,София,Мельникова,809502554573,2016-11-13,F,Astana,mass,31,2025-09-28 00:47:14,2025-10-27 00:47:14
618,Оксана,Тетерина,524558187186,2000-12-06,F,Almaty,mass,49,2025-10-06 08:47:54,2026-01-18 08:47:54
619,Лидия,Беспалова,559282253499,2003-09-29,F,Almaty,mass,33,2024-08-13 03:48:39,2024-12-11 03:48:39
620,Евдокия,Игнатова,439465177253,2007-08-02,F,Oskemen,mass,44,2025-07-16 18:55:12,2025-09-30 18:55:12
621,Изяслав,Дроздов,177861996772,1983-08-01,M,Oskemen,wealth,20,2024-05-25 02:50:40,2024-08-27 02:50:40
622,Нестор,Жуков,833570904614,1984-08-07,M,Almaty,wealth,46,2025-02-20 13:13:38,2025-04-12 13:13:38
623,Остап,Соловьев,804357764201,2003-01-13,M,Atyrau,mass,3,2024-02-22 01:43:42,2024-09-08 01:43:42
624,Лариса,Кононова,263162391173,1997-02-13,F,Shymkent,wealth,10,2024-01-26 01:28:45,2024-06-24 01:28:45
625,Олимпиада,Крюкова,435658617867,1992-05-28,F,Oskemen,premium,14,2024-05-22 17:24:55,2024-07-08 17:24:55
626,Марина,Блинова,367270143405,2005-12-15,F,Taraz,mass,37,2024-09-07 16:30:37,2024-12-27 16:30:37
627,Георгий,Горшков,352300051158,2011-06-28,M,Oskemen,premium,42,2023-04-23 07:04:09,2023-06-10 07:04:09
628,Анатолий,Гусев,248760635684,1961-12-04,M,Pavlodar,premium,19,2023-11-06 02:32:08,2023-11-07 02:32:08
629,Прасковья,Меркушева,422634675388,1973-09-09,F,Karaganda,wealth,10,2025-12-11 23:45:40,2026-02-01 23:45:40
630,Феврония,Суханова,687593322342,1979-06-28,F,Taraz,mass,9,2025-06-28 20:58:26,2025-10-18 20:58:26
631,Варлаам,Уваров,882041751955,2006-05-03,M,Astana,mass,49,2023-08-29 11:58:32,2023-10-21 11:58:32
632,Потап,Комаров,394205459034,1968-12-22,M,Taraz,mass,20,2023-05-12 08:12:22,2023-05-28 08:12:22
633,Светлана,Сысоева,906349263125,1971-06-24,F,Semey,mass,9,2023-05-07 03:40:46,2023-10-31 03:40:46
634,Оксана,Попова,886341199781,1969-10-24,F,Shymkent,mass,32,2023-11-11 22:56:22,2024-01-02 22:56:22
635,Вероника,Исакова,860004714577,1975-03-25,F,Shymkent,mass,1,2024-11-12 03:36:02,2025-02-09 03:36:02
636,Герман,Воробьев,944848804823,2008-06-11,M,Taraz,premium,43,2025-09-27 10:55:53,2026-03-29 10:55:53
637,Рюрик,Шаров,812192004812,1976-07-24,M,Aktobe,mass,46,2024-08-28 08:12:07,2024-12-24 08:12:07
638,Иванна,Ширяева,317877679068,1981-05-03,F,Shymkent,mass,21,2023-11-13 19:39:33,2023-11-15 19:39:33
639,Юлия,Шубина,894942476539,1976-09-18,F,Aktobe,mass,32,2024-08-22 12:47:20,2025-03-07 12:47:20
640,Марфа,Кулагина,350369124152,1991-03-09,F,Aktobe,mass,28,2024-02-20 20:17:06,2024-07-10 20:17:06
641,Болеслав,Красильников,885167175755,1964-03-19,M,Semey,mass,35,2023-04-16 07:48:35,2023-06-13 07:48:35
642,Максим,Красильников,166871968299,1986-08-07,M,Pavlodar,premium,27,2024-12-12 18:53:17,2025-04-12 18:53:17
643,Синклитикия,Щербакова,025396904187,1981-10-02,F,Pavlodar,wealth,11,2025-02-04 19:13:41,2025-07-19 19:13:41
644,Лариса,Исаева,809281791467,1960-12-18,F,Astana,premium,20,2024-11-25 05:47:45,2025-04-08 05:47:45
645,Севастьян,Уваров,248561877890,1982-12-01,M,Astana,premium,30,2023-11-01 03:21:30,2024-02-18 03:21:30
646,Тит,Петров,772196538689,1997-10-30,M,Almaty,premium,7,2023-07-17 01:15:05,2024-01-30 01:15:05
647,Юлия,Виноградова,963623074524,1983-11-04,F,Astana,wealth,46,2023-08-21 00:13:43,2023-12-23 00:13:43
648,Жанна,Евдокимова,601860092576,1995-04-29,F,Almaty,mass,42,2024-04-18 07:04:01,2024-08-08 07:04:01
649,Ия,Данилова,867605090987,1982-09-29,F,Taraz,wealth,44,2024-05-22 07:57:35,2024-08-18 07:57:35
650,Анна,Кудряшова,736671586777,1975-06-08,F,Oskemen,wealth,6,2023-04-09 16:42:32,2023-07-03 16:42:32
651,Антонина,Мишина,828176341327,1991-06-15,F,Taraz,wealth,29,2024-04-08 06:12:09,2024-07-09 06:12:09
652,Варлаам,Зуев,159757536105,2019-07-01,M,Pavlodar,wealth,17,2023-04-23 18:39:59,2023-05-30 18:39:59
653,Глафира,Шубина,919882509405,2019-11-20,F,Aktobe,mass,32,2024-07-03 12:34:52,2024-08-29 12:34:52
654,Ладимир,Лихачев,812984459115,1995-11-07,M,Atyrau,mass,48,2025-04-23 16:31:19,2025-06-28 16:31:19
655,Алевтина,Соловьева,392506387750,2005-07-11,F,Oskemen,premium,21,2023-09-30 15:32:37,2023-10-26 15:32:37
656,Любосмысл,Евсеев,659450644915,2010-02-24,M,Almaty,mass,31,2023-12-24 12:14:16,2024-06-21 12:14:16
657,Аполлон,Анисимов,922805471363,1987-05-02,M,Taraz,mass,37,2025-10-26 02:37:56,2026-03-05 02:37:56
658,Людмила,Давыдова,306731965772,2013-12-18,F,Shymkent,wealth,12,2025-08-05 06:16:23,2025-08-12 06:16:23
659,Нина,Куликова,047683481314,1982-08-10,F,Oskemen,mass,12,2023-12-15 20:38:55,2024-02-19 20:38:55
