event_id,session_id,event_time,event_type,amount,target_account,is_successful,error_message
3015,aebc4a6e79db23a722c08699115e9eec,2025-12-05 21:27:04,pay_utility,141905.88,KZ154365555602985241,True,
3016,72f35863282a00f25abbeaacbbdaadcb,2025-09-06 07:06:35,open_card,,,True,
3017,ecd1edfe94e24261a8c64f7dc5caf5d8,2025-11-26 22:16:45,make_transfer,141116.23,KZ684048394304781003,True,
3018,0cbce7e5ab7c9aa5af6a0c73bbf0c26d,2025-09-20 10:17:23,view_history,,,True,
3019,2af595deeae55ea6fb5e8af666542249,2025-09-20 23:36:16,open_card,,,True,
3020,d447fbfeed2fda333fcc42bc4c5a14e4,2025-10-23 09:50:10,login,,,True,
3021,13eea2554fba89d6e31dd382fcccdba3,2025-10-03 06:02:00,change_password,,,True,
3022,131eca81ddab49bd3baa2adaeb8a13e4,2025-12-12 04:34:22,logout,,,True,
3023,c40debc5f47c3adcacbd5ba60dbf9daf,2025-09-10 07:22:53,view_history,,,True,
3024,eaefe2b97a7e2fefdcbb6a3a893bdad3,2025-10-01 22:10:26,login,,,True,
3025,56f313baa1b3000eb0dc290dbb812dbb,2025-12-05 15:47:34,view_balance,,,True,
3026,bb27f871fd13e2bedb5c6d7bcfb9bf7a,2025-12-13 02:32:59,view_balance,,,True,
3027,7aeafd66bf19ea3643792d0c7d6f5cc0,2025-09-02 16:11:05,view_balance,,,True,
3028,6e4dd74cabdbedede4bf1c289a30cec1,2025-12-29 21:23:11,open_card,,,True,
3029,e1804a41d1f34fd1bcc4a922f2d2ac8a,2025-10-05 06:33:20,view_history,,,True,
3030,9f2c50b3d1bbb9ee0f3abcad03bdd0a6,2025-11-30 18:45:35,pay_utility,149735.31,KZ166862002869774625,True,
3031,4f107d6db70fe1a6f349ede5bf2bc6d6,2025-10-04 19:07:39,view_history,,,True,
3032,c7eec697e455ac49abb0ada5993df9dd,2025-11-14 07:51:17,view_history,,,True,
3033,beff6ac6ba9ec40bfe89a3df06d369ca,2025-11-12 03:21:26,login,,,True,
3034,ba572bbcb76b7c2f1e14b8dded17e505,2025-09-13 08:43:37,open_card,,,True,
3035,9fdfdacbd28e2211e35c7bfec79f6584,2025-12-22 07:19:22,login,,,True,
3036,fe167ffb44ff5aaec7c3d72967f5b1da,2025-12-17 11:52:13,logout,,,True,
3037,2beb2b66c40bfbf213db09daf6e8b9bc,2025-12-25 17:47:28,view_balance,,,True,
3038,e5b8ebabe2edb53f01bc4fb7edd7e6f2,2025-12-06 01:59:09,make_transfer,178122.88,KZ453689981526433651,True,
3039,df8b9f1afbdbe0476daa1a4abf59e24d,2025-10-18 07:18:57,change_password,,,True,
3040,fbba5cec2d69a2e09fdc190b041c2e3a,2025-11-14 18:03:18,logout,,,True,
3041,a5a98bc403df9aa6ff6f0d0dc006edaf,2025-11-18 11:04:41,login,,,True,
3042,7983fdc5d4acb0cc6cebbd2be4ad7ba9,2025-09-27 13:41:11,change_password,,,True,
3043,68d83dbe144dad3eaae1dc2bfe7ea479,2025-10-05 02:16:02,login,,,True,
3044,de1b4e0aaa48e5afdf7fccc30265338f,2025-11-09 16:06:51,open_card,,,True,
3045,71dfba87cb23f38b36a0ccbc4eefdfde,2025-09-24 13:28:53,view_balance,,,True,
3046,e8595ba6e0cdfe81c1bf9fe33fcf52bd,2025-09-20 21:23:16,pay_utility,146366.24,KZ950775090714316104,True,
3047,6ffc5adfecfb8b4b7913d442e55ab31b,2025-09-27 11:46:33,open_card,,,True,
3048,26a2b8bce2dfa0cd1987c6d905e18380,2025-11-18 04:05:59,pay_utility,192777.62,KZ504615149907624563,True,
3049,cdafaae6c35e6aed94302d1bedcc4db5,2025-09-01 23:45:20,change_password,,,True,
3050,eaefe2b97a7e2fefdcbb6a3a893bdad3,2025-10-01 22:02:17,login,,,True,
3051,7a6a51ebdacea472b801dedacb2bcfef,2025-12-30 00:53:09,login,,,True,
3052,1b5d857de0feaf6f4a13f3aaf1f5baff,2025-09-11 06:07:15,login,,,True,
3053,a04dc86bb3e1dccb19eedffa4bd9219b,2025-12-15 09:46:21,logout,,,True,
3054,0bce92a940d5ba2ab4b312585df0adea,2025-12-18 12:26:17,change_password,,,False,auth_error
3055,a5e1d5dfdb747aafdedf60b441cb86e6,2025-12-18 18:25:40,pay_utility,186284.75,KZ678559508968107407,True,
3056,c892cf1bc187d22ebaba020af61cdff1,2025-12-28 00:50:17,logout,,,True,
3057,f7442368bf6ba4e400f831d3939a0a1b,2025-11-21 07:09:21,make_transfer,148660.49,KZ770341568018543938,True,
3058,5add80c2c50bb2cbffda3460a95a54e1,2025-11-04 08:50:04,view_balance,,,True,
3059,65bdfa2dfd97f6ad008a06d8bafd04fa,2025-12-02 15:42:41,open_card,,,True,
3060,56af7d3491202ef82d0cdaea6beebd35,2025-10-12 21:38:20,change_password,,,True,
3061,6dff25fd73b1fda7cf04bc3cadcbd3ed,2025-09-10 07:03:43,view_balance,,,True,
3062,f0e33d9acd6e99fa619b29b5ea2eddfa,2025-09-23 02:02:38,view_balance,,,True,
3063,2c9f9ee63fc494fc3eeae4b172e07e55,2025-10-23 23:10:02,logout,,,True,
3064,a22bf8cc5a0db166247eccd1a7ceda42,2025-09-01 07:01:54,open_card,,,True,
3065,68905ebf05fe20be9a5e4ce0bf2ac2b0,2025-11-25 01:21:07,view_history,,,True,
3066,7efefc5a8e1ef856bdf1dba91f1fe800,2025-09-08 23:12:09,pay_utility,52832.66,KZ836155123495715034,True,
3067,306e59069b773c0cf8ed8347f5fdf2c6,2025-10-22 10:21:12,open_card,,,True,
3068,4fc3a63e0a0ffb3cfe0a0dbfce5bfe15,2025-12-30 15:18:48,open_card,,,False,validation_failed
3069,29cbefca05bfd28ce43b4c78137cb4ad,2025-11-19 05:12:17,logout,,,True,
3070,8d57b1ee1e6b8880a02ceed92de09f9b,2025-10-14 20:32:11,logout,,,True,
3071,cbda2aa465f01b2fc85aba5cea13c2d0,2025-10-30 08:32:43,view_balance,,,True,
3072,ddbd45fa9e81eb9aabdbebd8be861fb1,2025-09-21 03:10:19,change_password,,,True,
3073,ebacff291c689a721c7abde4880eb819,2025-10-29 09:42:13,pay_utility,28202.94,KZ202838550508706021,True,
3074,6f0f86067af1b6c69361e53fac519013,2025-12-27 04:34:02,logout,,,True,
3075,fd5b379e4bceb46aefc66bdb6badb03b,2025-09-12 06:21:00,view_balance,,,True,
3076,2c7a5d85505e21ad2e8f66d601d799fb,2025-12-13 14:42:52,change_password,,,True,
3077,c5e3c323c7703a2a94aebafadb2d3e40,2025-12-20 00:46:38,open_card,,,True,
3078,b0dc9bc1f9e1968e81b99750a61b5d21,2025-09-18 04:13:07,view_history,,,True,
3079,1c5bf9d6d2adb8cdfdeae8b439ad3cab,2025-12-21 08:36:11,logout,,,True,
3080,aaddad366f1b4a09dfffdddd48e8fd0a,2025-10-26 00:07:36,pay_utility,174409.56,KZ334959330562914393,True,
3081,c6c5ce8ed688eebbda9cecd8bda748e4,2025-12-28 16:06:00,logout,,,False,timeout
3082,6c78080ceccbb5afd2eb8aba7e80aa08,2025-09-01 16:30:51,make_transfer,172824.1,KZ146798445395930632,True,
3083,df8da0cfe3e7e78e574bafac88065284,2025-12-10 05:03:52,pay_utility,26563.1,KZ049806239349245526,True,
3084,9ddcbfcedd9bddb2a42ff7d7ba68aee4,2025-11-18 14:10:02,pay_utility,146706.51,KZ284706921401460658,True,
3085,bb27f871fd13e2bedb5c6d7bcfb9bf7a,2025-12-13 02:46:33,view_balance,,,True,
3086,aace1eafadd1e4eff767a232dccf9232,2025-09-21 05:32:19,pay_utility,194690.43,KZ220987803332771381,True,
3087,fdf3b31aa9f2ae5fffe90350885a9e92,2025-12-17 11:32:32,logout,,,True,
3088,2d50d8e1bc70ccc87f4ad9ad687eddad,2025-11-16 21:00:06,change_password,,,True,
3089,fea307fbfeebca3c9bfbd13ceccafe7b,2025-09-08 12:26:45,pay_utility,150338.21,KZ260627660331615571,False,timeout
3090,101bb143eca0cbc2327c3d96b5b9c813,2025-09-11 22:04:28,change_password,,,True,
3091,a96e1eef6ea99a4bfe7f2e79c4fabae4,2025-10-10 15:08:08,pay_utility,152133.22,KZ152905319813306882,True,
3092,db99acbec4ddbe609436d1ebb6ffbccd,2025-11-19 23:50:20,make_transfer,1426.35,KZ148853655291626660,True,
3093,facb4717fbc8c5fdeabac354dcecefbb,2025-12-08 22:01:18,logout,,,True,
3094,aea60eaea5f5f72b892feee031df6580,2025-11-28 01:39:55,open_card,,,True,
3095,ec41cbdea8736f4cd0a4ccdff992aee7,2025-09-30 17:35:48,open_card,,,True,
3096,ba1efe5ba67ba0cadba6d644e1db6ece,2025-11-05 22:43:19,make_transfer,131791.21,KZ396546709722434368,True,
3097,d2bb08bac26aaf21bfaaa9aedb17f5ff,2025-09-03 20:42:56,make_transfer,149705.8,KZ674695500944432059,True,
3098,0ccdf0c6bbe5b123cb3cb535172c62ca,2025-09-18 04:23:07,open_card,,,True,
3099,ffcbc2e538dfcdb103e9c869f289d8ed,2025-12-08 16:56:14,open_card,,,True,
3100,af1fb0b3eb11fe5c07aca6679f9c619d,2025-09-19 06:00:53,view_balance,,,True,
3101,9ca37e3635e4ddc5ec8ddcebf1d184ec,2025-12-26 18:13:36,view_balance,,,True,
3102,18ae21e48b6f99cafccd03aec12de1ee,2025-10-06 04:01:34,pay_utility,132413.41,KZ951384327293809891,True,
3103,310d989fca2bfbaea43dd7ecc822e5b6,2025-12-22 00:55:46,open_card,,,True,
3104,6e4dd74cabdbedede4bf1c289a30cec1,2025-12-29 21:28:32,pay_utility,29113.5,KZ846442055489182224,True,
3105,f61fe7fbccb055ec2cfc7dbdcee1b47b,2025-10-03 07:14:13,open_card,,,True,
3106,e0d86e1cfff3d80b8e18cebc3f02c141,2025-12-24 13:11:44,login,,,True,
3107,c2fe93fcba67d82cca76ab18efc3c3b0,2025-10-27 08:13:37,open_card,,,True,
3108,f8e4eab0bcc64a4ecbac56dbd225bdb3,2025-12-28 16:41:15,make_transfer,105829.71,KZ798689382427763107,True,
3109,ccd0b2bad685318629da90e5e3b5d87b,2025-11-25 09:44:41,make_transfer,23223.13,KZ649107174744958649,True,
3110,a96ec7c3ddc65da89e185d5e3cc06a3a,2025-11-28 13:46:10,login,,,True,
3111,eaf7cee9d9268e91bb61aedbfe8a9ea0,2025-10-09 14:02:32,login,,,True,
3112,771af2fab8b4eda1888eceedf4b4cdd6,2025-11-04 08:52:07,pay_utility,1674.9,KZ913955923265609584,True,
3113,dee5a9abf0cafcf7b4f12bafedaa3ad8,2025-11-28 03:12:37,make_transfer,145277.31,KZ466130195075134383,True,
3114,d8b7b4bb64eff377efbcd543fcf6460f,2025-09-23 17:21:21,login,,,False,timeout
3115,30e32c4fe9867c4dbc3fcfdcf74b8ff2,2025-09-02 02:06:51,logout,,,True,
3116,e0ccc5d47c580adaf96fe0465a0b0bc2,2025-10-11 06:14:57,view_balance,,,True,
3117,8a4bb8df8fbad72bee298bf1fdffb3f6,2025-09-27 22:21:54,open_card,,,True,
3118,306e59069b773c0cf8ed8347f5fdf2c6,2025-10-22 10:13:18,make_transfer,170633.95,KZ522231238568548645,True,
3119,35d413dcdb3c536b7af91a2fffd1e1ca,2025-09-20 00:55:12,logout,,,True,
3120,5f9ddd05efc649be7b95587845f4aee6,2025-12-12 00:49:52,view_balance,,,True,
3121,0c0c1e4d6ffcfbaa2f3ddd6dad614dff,2025-10-19 04:23:04,login,,,True,
3122,d305bd7f4caa0f4112dbdbeec2ad11fc,2025-12-26 22:05:16,make_transfer,28916.57,KZ506906057413580766,True,
3123,00d24ed59abce7303ee483fcd5dcdac7,2025-10-06 10:38:12,login,,,True,
3124,5722dbbaffb0c02b0aa7a2a1ab3b3df5,2025-10-20 18:05:00,login,,,True,
3125,a4bcd626834a3d0e55cb29bcc9b32dab,2025-09-18 01:10:05,change_password,,,True,
3126,a332abaa446dc8bb6ea0e92ddc879fcd,2025-11-25 17:08:53,make_transfer,121466.36,KZ532226567860935150,True,
3127,420d18b618efa6ee0dcc2adacfbb6f8a,2025-12-13 01:25:47,login,,,True,
3128,9ca37e3635e4ddc5ec8ddcebf1d184ec,2025-12-26 18:21:29,change_password,,,True,
3129,17e45abbaee0e50a729b7d21de1cddff,2025-12-25 17:50:34,view_history,,,True,
3130,e5bd8e3ff9a44c6f97dd4e1b110ae8fd,2025-12-23 09:37:26,pay_utility,17596.61,KZ892887909149460058,True,
3131,bfced2cd8fbbe87f4ddfdf0aedfeaacd,2025-12-01 06:31:09,view_balance,,,True,
3132,aaefda926042476abdb39c5f5b2ce97f,2025-12-06 02:48:07,view_history,,,True,
3133,31dd5a815efafffff1872af42ace343f,2025-12-16 08:12:10,view_balance,,,True,
3134,b4946e752fba7c0bff6e45c82ceb4ee2,2025-12-24 00:53:11,pay_utility,189903.52,KZ747872755753351524,True,
3135,36e1e2a76948ca6c150fe35ceb4d1f6f,2025-11-06 05:20:55,view_balance,,,True,
3136,2defc36fe8409aed47cdbaeece8eece3,2025-11-28 07:09:39,logout,,,True,
3137,1fb840e23c2aa66bcf98b4dcdf46ca57,2025-10-22 01:00:32,make_transfer,66649.91,KZ357253748737804022,True,
3138,21dadb2b3bda95ffd9ab3d7afebece12,2025-12-16 22:11:38,login,,,True,
3139,8bbc6961c94bf4e25dcfef7a0a9bf3a7,2025-12-05 22:41:32,view_history,,,True,
3140,20f4bc2fc643da0a0ce1a2bdcf499a27,2025-10-29 17:20:58,login,,,False,auth_error
3141,8faeb35c66b52ba80bb7bfcc6bd3e945,2025-12-15 07:43:04,view_balance,,,True,
3142,1eaaaa3ef227722aa4beeaeb3582c7ea,2025-09-08 02:32:50,view_balance,,,True,
3143,3470648bffadeed492ba6a4012e3a81b,2025-09-14 00:46:36,view_history,,,True,
3144,dee62e5a746307fa0fecce8669f63a8c,2025-09-30 08:09:57,change_password,,,True,
3145,adcd296cfba7e2efbad55eb61b2187ba,2025-10-10 01:11:33,change_password,,,True,
3146,cbd3184daec891b4abd599cfbedea1b6,2025-10-28 10:39:15,view_history,,,True,
3147,e2e8ded6fe5ca88ee7c3dcad684f7b8a,2025-11-29 17:33:19,open_card,,,True,
3148,e5b8ebabe2edb53f01bc4fb7edd7e6f2,2025-12-06 01:37:48,view_balance,,,True,
3149,6ceb127edf31565354ab61b3bbda0cdd,2025-12-15 11:38:31,pay_utility,193268.15,KZ950156990726016164,True,
3150,2a6f5fdca7480930ce9e404e1a94349d,2025-12-27 11:45:33,open_card,,,False,validation_failed
3151,b83c9cd4a5bfef5d6cbc92bae2248a9a,2025-10-16 13:35:41,view_balance,,,True,
3152,2a1cdb3ad22bfcfa13bc2b4bcd37c68f,2025-11-07 06:00:45,pay_utility,14252.13,KZ233219012117327655,True,
3153,4e15f9faca0adcfede5d81e3cdb1ad5f,2025-10-04 00:54:57,login,,,True,
3154,7190a5cbaa20aafa79fddd98699b8c58,2025-10-08 02:53:38,view_balance,,,True,
3155,edbd7bf6be4dc8774dffca0e9adfaf0b,2025-10-06 06:34:05,make_transfer,161239.65,KZ771251127866245572,True,
3156,fed67be2a05ad33b1c85052f6fa70b8a,2025-10-21 17:09:23,pay_utility,49023.85,KZ221458830000189553,True,
3157,cb325c59ec57adccf632cd1e6be2a643,2025-12-29 00:31:12,pay_utility,108680.94,KZ291006466722695294,False,auth_error
3158,beefcfcd7d693cfce652a73ec6291795,2025-10-10 19:00:30,make_transfer,24627.67,KZ513677633441037728,True,
3159,f7c9adf6defa964a7ffe18becff7ebaa,2025-12-01 19:25:59,logout,,,True,
3160,5ca949206befbb315a1cc453008dcc95,2025-09-10 13:55:44,view_balance,,,True,
3161,3e616678ae2db30e2603d8c6521f0ffd,2025-11-15 19:25:40,logout,,,True,
3162,037c0939dbd5e9dabfabf66be4eea5e1,2025-10-30 22:32:52,open_card,,,True,
3163,7bc38f982debd68e5fbcedadc96ea0d0,2025-10-02 10:14:11,pay_utility,79302.61,KZ569278282935349893,True,
3164,f3bbcbcbd24aa227d2fb1f29d6ea1055,2025-11-23 22:06:12,logout,,,True,
3165,46f1c4a5b400390b12000f0feb9b2aa8,2025-11-16 07:46:18,logout,,,True,
3166,abd0b6bb766eac21f3018ebb6f99fb04,2025-10-12 11:40:30,login,,,True,
3167,d4dfd72b1c291d4907630d5bd0edc8d3,2025-10-07 20:59:11,login,,,True,
3168,e1373310aa186ae273679a5a2bddbac9,2025-11-30 13:36:34,change_password,,,True,
3169,ce1edcd3f5bab4e8517c978bbc1e3fdc,2025-12-13 08:24:34,login,,,True,
3170,0bbb7b41f3e2ccc668ca1a04d22bc03a,2025-10-14 13:28:47,change_password,,,True,
3171,dde76792debdf3f29f8ec7a081353feb,2025-11-09 06:53:24,view_history,,,True,
3172,36bebcc6ae0efcabb43ccefad46c16f6,2025-10-01 08:06:54,login,,,True,
3173,636e4f66de8d6ae41bc4e7ae20608db6,2025-12-21 00:10:27,open_card,,,False,timeout
3174,72f35863282a00f25abbeaacbbdaadcb,2025-09-06 06:49:45,open_card,,,True,
3175,cf314bab54a4bec5addb44f21dd3fef9,2025-09-23 10:31:38,make_transfer,57062.41,KZ181777764810380450,True,
3176,f1c77b07edffa00dcba2efec24b65fd2,2025-10-19 10:46:00,logout,,,True,
3177,fbcd1c7e33f8fcef2c4ccab2a57310c9,2025-11-13 07:31:48,view_balance,,,True,
3178,c4fdddfcf5bebb7089e50723c9e2edf6,2025-10-20 09:17:14,view_history,,,True,
3179,6cfdbbbc4dffe6aafda266833db420fb,2025-09-05 20:17:50,make_transfer,158624.58,KZ298116475150151201,True,
3180,0b2ace8d48ab83a9368c5ceae577fe3f,2025-11-27 03:47:53,view_balance,,,True,
3181,f82261cc7bc91f5f81c0c95ab6c9babf,2025-10-27 08:35:25,change_password,,,True,
3182,b3bbf31fabfc5dacfcfaeda797dc5ab7,2025-12-19 22:41:18,pay_utility,90462.31,KZ035225638589186500,True,
3183,ad49e4bef30c39eca5fbb62837bcce68,2025-12-01 10:37:00,open_card,,,True,
3184,a7fa05db6676bdf195f1822f7150b5fd,2025-10-03 23:27:50,open_card,,,False,timeout
3185,bf2ff3b18f0dafca3f54d73fbdd9127a,2025-10-01 23:10:40,open_card,,,True,
3186,df7bb77ed83cec22b7c2ecd296e23fe5,2025-10-19 17:39:28,make_transfer,89387.82,KZ529510900525808531,True,
3187,0bbb7b41f3e2ccc668ca1a04d22bc03a,2025-10-14 13:30:30,make_transfer,111990.29,KZ021219155389945991,True,
3188,ff393a14c98e6c986ddaea89e0b0cdab,2025-09-29 23:05:30,view_balance,,,True,
3189,943b3e1ddebbdbad9aeb587c3eacf6ed,2025-10-17 03:37:50,logout,,,True,
3190,ea63922ee8fadfe85cdd43dddd7f9cad,2025-09-21 23:48:00,open_card,,,True,
3191,eb5246fbf4abc1dacbbc79f5eedf6bff,2025-12-21 05:22:33,view_balance,,,True,
3192,fb890dadb62cbecedb8727e6e4f1febd,2025-12-19 11:59:35,logout,,,True,
3193,a62dbce98d2dd737acdbee3eafa27cce,2025-11-25 15:12:41,pay_utility,181598.89,KZ746592434400807150,True,
3194,3c3d7aa08b0c34b542bdf238ac196bf8,2025-12-09 19:30:48,change_password,,,True,
3195,effacf4fc4a7b53f31bd871fb32fdadc,2025-09-10 10:56:07,pay_utility,13814.87,KZ207179125039248107,False,timeout
3196,f0acc61b1b57f90e46ccd99ace98d0c5,2025-11-18 07:50:53,logout,,,True,
3197,fc2df389d9fcb76bbddf3accd6f3a737,2025-09-11 02:33:40,logout,,,True,
3198,5eadcfeecf39bc4767c9ebe800ff301d,2025-09-21 01:48:30,change_password,,,True,
3199,ad585fdfecaf4fdfb42e5c30fdfcdfcd,2025-12-12 19:23:43,login,,,True,
3200,3a9ebd71c76d6ac139264ab33d42662c,2025-12-13 21:12:11,make_transfer,111940.3,KZ994089488500384625,False,timeout
3201,0ad49c1dddf6606dbcbac9f52f70acef,2025-10-31 09:23:12,logout,,,True,
3202,08cdf7f5f79caafdda5bd3bfe1fa7bb2,2025-10-12 06:03:18,view_history,,,True,
3203,bca9de2e8ce7160dc7deb5ffbf898dee,2025-09-12 15:32:29,change_password,,,True,
3204,3c4d2c07ae63b5b79fdf3cab98b0c059,2025-11-28 21:00:23,change_password,,,True,
3205,ebf1cbbf4d72b0a3fd9e2b3351b6f3a2,2025-12-19 19:37:05,login,,,True,
3206,4b7a7c59827fc71cb36fabbef91fb8a2,2025-09-21 23:04:34,view_history,,,True,
3207,f4bf816ae53a38e0cd68f7957ccfaaec,2025-12-11 11:30:16,view_history,,,True,
3208,ae0dda785eff446ad4bfcc97cacee5d9,2025-11-26 22:04:47,login,,,True,
3209,c5aa05fcadbbb40dc3bf5d2b9fce1167,2025-09-06 20:49:51,make_transfer,181270.35,KZ363848699360760572,True,
3210,f61fe7fbccb055ec2cfc7dbdcee1b47b,2025-10-03 07:19:16,view_balance,,,True,
3211,c37d4ff0465e4ce09ae2f32d3c4d6a66,2025-12-11 17:13:15,open_card,,,True,
3212,7d4be535d696d2bbd18eb2aeea5c2ac3,2025-12-02 11:38:39,make_transfer,175140.3,KZ684826254993830966,True,
3213,9ba4c80f7496407b9cec1acf7bd54476,2025-10-02 07:13:45,view_history,,,True,
3214,c4da02dc26c2939cf2f4e31e67dd7e7a,2025-12-17 20:07:46,make_transfer,73960.97,KZ343103693206819812,True,
3215,5ca949206befbb315a1cc453008dcc95,2025-09-10 13:44:20,open_card,,,True,
3216,e72ffa9a9f33b8fa830d1fc70ee9a31c,2025-09-06 03:54:52,view_history,,,True,
3217,db496d950fe1f1baa7f500db211e5c2b,2025-09-13 21:27:35,login,,,True,
3218,aaddad366f1b4a09dfffdddd48e8fd0a,2025-10-26 00:14:04,open_card,,,True,
3219,bdfd1cfeb8c7f4c07aac76e25efe8afc,2025-11-17 01:16:52,pay_utility,162156.58,KZ719124466875340305,True,
3220,fcc9aab2ae9e6db6cff75d6c8dea7bca,2025-10-15 02:15:42,logout,,,True,
3221,e43e3efcd51afd9b7adbf2b06fbcd10d,2025-10-25 13:33:05,change_password,,,True,
3222,e1373310aa186ae273679a5a2bddbac9,2025-11-30 13:31:24,make_transfer,133870.58,KZ851360620134542430,True,
3223,872785ac70164cffd66eb0f804fc106f,2025-09-04 00:33:26,view_balance,,,True,
3224,e3a4c4c3e57ea92c89bf51cfe0e66cdb,2025-10-29 02:08:27,make_transfer,69085.26,KZ616599619990417065,True,
3225,c8ae9ea2e48a8cc499568bceac7cbccd,2025-11-21 23:20:12,login,,,True,
3226,d7fc6cbfea3ca2dea34f9ffe72eb85cd,2025-10-10 20:57:14,login,,,True,
3227,766fae502508fd52b03fafe3ad00a5a5,2025-12-23 18:04:57,make_transfer,111648.38,KZ594521976371861015,False,validation_failed
3228,d08590c2a025a3f6ddae8ef4b06a1663,2025-10-07 02:21:08,login,,,True,
3229,ca8ef2feaf9e51b62e5c66cce04e43b5,2025-10-21 03:20:42,open_card,,,True,
3230,d81da7ad3f3e01b29cbb74cde6d54cb3,2025-12-14 01:25:33,pay_utility,156720.48,KZ183351237026085939,True,
3231,a96ec7c3ddc65da89e185d5e3cc06a3a,2025-11-28 13:45:28,open_card,,,True,
3232,9d1eec19e8ebdf330d8da703f3bd67d2,2025-12-16 02:40:49,login,,,False,timeout
3233,beaf5f3dd9efd6e3bfbbaa3bac6fde5b,2025-10-29 01:57:44,pay_utility,118294.22,KZ677044159866237172,True,
3234,16b5eebf677db9e94bfe37155db24eca,2025-10-30 13:25:00,make_transfer,144543.66,KZ475295525013792156,True,
3235,effd5d6dee25c513b54591dbe37af883,2025-12-13 17:55:05,view_history,,,True,
3236,e78a33c8f4d8f2bc738f8ffe468a1ec6,2025-10-19 01:14:57,login,,,True,
3237,8d6022cd0fe6afaadfdc406fcab2abf4,2025-10-11 21:58:17,logout,,,True,
3238,f85cdfac9f1f2efc7248dbf2adcfae1e,2025-10-08 00:48:09,view_balance,,,True,
3239,5797de6a92c6c94a8480ace4feecf70d,2025-10-07 03:17:27,pay_utility,37747.24,KZ177586841280548324,True,
3240,28aebeba7e4a7faa3d19361beddc9d3e,2025-10-29 00:34:15,view_history,,,True,
3241,a6a9cfae2aa31b910b4bdba6e7f873de,2025-10-24 11:17:18,make_transfer,134315.51,KZ398134398655155071,True,
3242,fb5fc6a5d484a10ae367fb8321eaaf35,2025-12-13 11:38:07,logout,,,True,
3243,4eebf79dbd1b504e6297f5b7a13ac351,2025-09-03 11:28:31,open_card,,,False,validation_failed
3244,4733d1aaa280a3af06a44e0eb0fa7c07,2025-12-08 04:06:48,pay_utility,62614.41,KZ763880995790430110,True,
3245,e124dbd121ce0cf9ceefc05b0cafd8ed,2025-11-06 13:49:54,open_card,,,True,
3246,a4bff2cfb9ce1ded91cbc3cab8c7f5a3,2025-11-19 14:58:24,pay_utility,169380.86,KZ718850063696986565,True,
3247,2d2de5c0d2548d7cf72d0bada4edb0f4,2025-11-18 11:16:53,pay_utility,68370.83,KZ678416364402066382,True,
3248,f7b3db1ad23b7e062a8ee7bedc4fd313,2025-12-07 11:52:54,view_balance,,,True,
3249,4039b7d75dcb508f9bcfd7dfa6e3facf,2025-10-12 20:02:08,pay_utility,52272.69,KZ307175518535662759,True,
3250,ba15acfdc36a4c5e49cdf9faa6bddd65,2025-10-12 09:40:00,pay_utility,177805.84,KZ655250005840690307,True,
3251,fd8cda159ba48e98e3dc2fdf1cdefe0a,2025-09-18 14:26:49,change_password,,,True,
3252,ffcbc2e538dfcdb103e9c869f289d8ed,2025-12-08 17:15:27,view_balance,,,True,
3253,2bfdbb5f31bcbcfe62ddd3d47fffdeee,2025-11-05 16:14:39,logout,,,True,
3254,217a4f8e09496cad77f4b2bbd77df8ab,2025-10-15 02:22:40,view_balance,,,True,
3255,efe759ba075748dcbc73ff4bcd01215f,2025-11-18 22:56:08,change_password,,,True,
3256,eaaf9dfbaaab0ad6ed1aebbb04ac8b85,2025-12-21 10:45:56,view_balance,,,False,auth_error
3257,fbba5cec2d69a2e09fdc190b041c2e3a,2025-11-14 18:14:52,make_transfer,134919.48,KZ231584764803283670,True,
3258,c45ce5e2fdef7ff3dd114deb66ffaccd,2025-11-16 02:46:22,change_password,,,True,
3259,4dbd39adeb3d9b06464578c82074d3a1,2025-09-25 02:05:34,logout,,,True,
3260,8c379a7bada0902fa4a87b1ba974ccd3,2025-11-08 17:07:56,make_transfer,125160.03,KZ640304475553268775,True,
3261,6fcef9f739ed09605f9da7b1b1bf56a7,2025-10-14 16:36:19,view_history,,,True,
3262,9ab22ce0d68eed6ff10410c3faf7bc88,2025-09-18 14:03:12,view_history,,,True,
3263,6adbdbf7f8bfae4bae331e4cd43ffad7,2025-12-25 06:20:36,logout,,,True,
3264,dd03a39dd8e41c6a5ebc96dbb6cac548,2025-09-18 21:16:17,view_history,,,True,
3265,f52bdd42ebaa56da3f38beed1d74aac7,2025-12-19 12:25:45,open_card,,,True,
3266,7df32ebee0bee5b792dad9daddb66eed,2025-11-14 07:38:35,view_balance,,,True,
3267,ea8ee2dba463ca548f51afc0bd44414c,2025-12-04 16:33:48,login,,,True,
3268,ed349340acbaca023908a8fe4fcb8658,2025-09-18 06:24:40,logout,,,True,
3269,9ad58f5b6dce9c7d8f2ff1df9d81eed8,2025-11-09 13:44:38,open_card,,,True,
3270,cc24278aaf9ab58185e2ceaeeccdd0b7,2025-11-28 00:08:24,logout,,,True,
3271,e946d987bdfd2d2e89b57dffc25cedfb,2025-10-05 10:10:25,login,,,False,auth_error
3272,fa13c86fc6b3aad7ac3b0acec75a0e7d,2025-11-09 02:47:24,open_card,,,True,
3273,e13106ae4d57e644d5afacbc48dbc5a4,2025-09-26 14:15:40,pay_utility,179519.8,KZ084697298947955508,True,
3274,9ccfacf6ada0de1dae917eefd74f658a,2025-11-23 16:44:33,login,,,True,
